IBGE;TSE;MUNICIPIO;UF;PIP
4302402;85472;BOM RETIRO DO SUL;RS;436
4302451;84921;BOQUEIRÃO DO LEÃO;RS;1182
4302501;85499;BOSSOROCA;RS;806
4302584;89087;BOZANO;RS;325
4302659;85065;BROCHIER;RS;6
4302709;85537;BUTIÁ;RS;2930
4303301;85650;CAIBATÉ;RS;622
4303509;85693;CAMAQUÃ;RS;13892
4303558;85960;CAMARGO;RS;76
4303707;85731;CAMPINA DAS MISSÕES;RS;399
4304101;85200;CAMPOS BORGES;RS;66
4304309;85839;CÂNDIDO GODÓI;RS;82
4304358;86487;CANDIOTA;RS;2363
4304507;85871;CANGUÇU;RS;8329
4304614;89109;CANUDOS DO VALE;RS;357
4304630;89150;CAPÃO DA CANOA;RS;11138
4304663;89737;CAPÃO DO LEÃO;RS;3670
4304671;88200;CAPIVARI DO SUL;RS;1161
4304697;86509;CAPITÃO;RS;527
4304705;85910;CARAZINHO;RS;821
4304713;88340;CARAÁ;RS;3211
4304804;85936;CARLOS BARBOSA;RS;364
4304903;85952;CASCA;RS;1
4304952;85880;CASEIROS;RS;1
4305009;85979;CATUÍPE;RS;218
4305124;88641;CERRITO;RS;2082
4305157;85227;CERRO GRANDE;RS;277
4305173;85944;CERRO GRANDE DO SUL;RS;2540
4305207;86010;CERRO LARGO;RS;464
4305306;86037;CHAPADA;RS;249
4305355;86932;CHARQUEADAS;RS;4108
4305371;86568;CHARRUA;RS;2
4305405;86053;CHIAPETTA;RS;15
4305439;88846;CHUÍ;RS;731
4305447;88269;CHUVISCA;RS;585
4305454;85804;CIDREIRA;RS;5481
4305504;86070;CIRÍACO;RS;13
4305587;86584;COLINAS;RS;28
4305603;86096;COLORADO;RS;7
4305702;86118;CONDOR;RS;808
4305835;89168;COQUEIRO BAIXO;RS;27
4305850;86606;COQUEIROS DO SUL;RS;1
4305871;86622;CORONEL BARROS;RS;369
4305900;86150;CORONEL BICACO;RS;8
4305934;89184;CORONEL PILAR;RS;214
4305975;86649;COXILHA;RS;11
4306056;85464;CRISTAL;RS;2198
4306072;88528;CRISTAL DO SUL;RS;327
4306106;86193;CRUZ ALTA;RS;6
4306130;89206;CRUZALTENSE;RS;4
4306205;86215;CRUZEIRO DO SUL;RS;2
4306304;86231;DAVID CANABARRO;RS;10
4306353;85049;DEZESSEIS DE NOVEMBRO;RS;174
4306429;86681;DOIS IRMÃOS DAS MISSÕES;RS;1
4306502;86274;DOM FELICIANO;RS;2754
4306551;88463;DOM PEDRO DE ALCÂNTARA;RS;971
4306601;86290;DOM PEDRITO;RS;6039
4306767;86240;ELDORADO DO SUL;RS;5920
4306908;86355;ENCRUZILHADA DO SUL;RS;4328
4306932;85103;ENTRE-IJUÍS;RS;718
4306957;85928;ENTRE RIOS DO SUL;RS;63
4307005;86371;ERECHIM;RS;2
4307054;85022;ERNESTINA;RS;35
4307104;86398;HERVAL;RS;2324
4307203;86410;ERVAL GRANDE;RS;1
4307500;86479;ESPUMOSO;RS;33
4307559;85286;ESTAÇÃO;RS;3
4307807;86533;ESTRELA;RS;83
4307831;85448;EUGÊNIO DE CASTRO;RS;20
4307906;86550;FARROUPILHA;RS;16
4308078;88366;FAZENDA VILANOVA;RS;161
4308250;88242;FLORIANO PEIXOTO;RS;2
4308300;86630;FONTOURA XAVIER;RS;5
4308433;89222;FORQUETINHA;RS;765
4308458;98272;FORTALEZA DOS VALOS;RS;41
4308508;86673;FREDERICO WESTPHALEN;RS;594
4308805;86738;GENERAL CÂMARA;RS;198
4308854;86746;GENTIL;RS;5
4308904;86770;GETÚLIO VARGAS;RS;1
4309001;86797;GIRUÁ;RS;72
4309126;86762;GRAMADO DOS LOUREIROS;RS;2
4309159;86789;GRAMADO XAVIER;RS;274
4309209;86835;GRAVATAÍ;RS;12
4309308;86851;GUAÍBA;RS;8327
4309506;86894;GUARANI DAS MISSÕES;RS;3
4309555;85189;HARMONIA;RS;11
4309654;86800;HULHA NEGRA;RS;47
4309803;86975;IBIAÇÁ;RS;621
4309951;84964;IBIRAPUITÃ;RS;19
4310009;87017;IBIRUBÁ;RS;91
4310108;87033;IGREJINHA;RS;154
4310207;87050;IJUÍ;RS;1219
4310330;85685;IMBÉ;RS;9013
4310363;85782;IMIGRANTE;RS;95
4310413;86827;INHACORÁ;RS;2
4310462;85243;IPIRANGA DO SUL;RS;5
4310504;87114;IRAÍ;RS;53
4310652;89249;ITATI;RS;1121
4310850;84786;JABOTICABA;RS;428
4310876;89265;JACUIZINHO;RS;34
4311007;87211;JAGUARÃO;RS;3925
4311130;88587;JARI;RS;13
4311155;98299;JÓIA;RS;5
4311205;87254;JÚLIO DE CASTILHOS;RS;1
4311254;85260;LAGOÃO;RS;4
4311270;86886;LAGOA DOS TRÊS CANTOS;RS;8
4311403;87297;LAJEADO;RS;5981
4311429;86860;LAJEADO DO BUGRE;RS;108
4311502;87319;LAVRAS DO SUL;RS;2171
4311601;87335;LIBERATO SALZANO;RS;1
4311700;87351;MACHADINHO;RS;2
4311734;88943;MAMPITUBA;RS;1156
4311775;86967;MAQUINÉ;RS;2647
4311791;86983;MARATÁ;RS;9
4311809;87378;MARAU;RS;91
4311981;87009;MARIANA PIMENTEL;RS;1661
4312054;88820;MARQUES DE SOUZA;RS;637
4312138;87025;MATO CASTELHANO;RS;111
4312179;89303;MATO QUEIMADO;RS;204
4312252;87068;MINAS DO LEÃO;RS;1249
4312302;87475;MIRAGUAÍ;RS;56
4312351;85820;MONTAURI;RS;1
4312401;87491;MONTENEGRO;RS;807
4312427;87106;MORMAÇO;RS;51
4312443;87122;MORRINHOS DO SUL;RS;1215
4312450;86185;MORRO REDONDO;RS;2574
4312500;87513;MOSTARDAS;RS;4201
4312625;87165;MULITERNO;RS;13
4312658;87556;NÃO-ME-TOQUE;RS;71
4312674;87181;NICOLAU VERGUEIRO;RS;65
4312708;87572;NONOAI;RS;9
4312955;87203;NOVA BOA VISTA;RS;1
4313003;87637;NOVA BRÉSCIA;RS;2
4313334;88560;NOVA RAMADA;RS;260
4313441;87300;NOVO TIRADENTES;RS;188
4313490;87262;NOVO BARREIRO;RS;126
4313508;87734;OSÓRIO;RS;11828
4313656;89672;PALMARES DO SUL;RS;5312
4313706;87777;PALMEIRA DAS MISSÕES;RS;136
4313904;87815;PANAMBI;RS;7393
4313953;84980;PANTANO GRANDE;RS;2378
4314076;87343;PASSO DO SOBRADO;RS;409
4314100;87858;PASSO FUNDO;RS;85
4314159;85146;PAVERAMA;RS;919
4314175;89567;PEDRAS ALTAS;RS;1074
4314209;87874;PEDRO OSÓRIO;RS;1818
4314308;87890;PEJUÇARA;RS;4
4314407;87912;PELOTAS;RS;30372
4314456;85340;PINHAL;RS;271
4314498;87408;PINHEIRINHO DO VALE;RS;11
4314506;87939;PINHEIRO MACHADO;RS;4000
4314555;84778;PIRAPÓ;RS;131
4314605;87955;PIRATINI;RS;4664
4314704;87971;PLANALTO;RS;42
4314753;86126;POÇO DAS ANTAS;RS;705
4314779;87424;PONTÃO;RS;34
4314902;88013;PORTO ALEGRE;RS;71781
4315008;88030;PORTO LUCENA;RS;135
4315073;87483;PORTO VERA CRUZ;RS;51
4315107;88056;PORTO XAVIER;RS;642
4315131;85421;POUSO NOVO;RS;314
4315156;84760;PROGRESSO;RS;752
4315206;88072;PUTINGA;RS;6
4315354;84875;QUINZE DE NOVEMBRO;RS;27
4315602;88153;RIO GRANDE;RS;20483
4315701;88170;RIO PARDO;RS;220
4315909;88218;RODEIO BONITO;RS;187
4315958;89400;ROLADOR;RS;622
4316105;88250;RONDA ALTA;RS;18
4316204;88277;RONDINHA;RS;1
4316303;88293;ROQUE GONZALES;RS;244
4316428;87564;SAGRADA FAMÍLIA;RS;36
4316436;85561;SALDANHA MARINHO;RS;25
4316451;89753;SALTO DO JACUÍ;RS;15
4316477;87580;SALVADOR DAS MISSÕES;RS;101
4316501;88331;SALVADOR DO SUL;RS;1306
4316600;88358;SANANDUVA;RS;79
4316709;88374;SANTA BÁRBARA DO SUL;RS;12
4316733;89247;SANTA CECÍLIA DO SUL;RS;16
4316758;87602;SANTA CLARA DO SUL;RS;1259
4316808;88390;SANTA CRUZ DO SUL;RS;371
4317202;88471;SANTA ROSA;RS;1048
4317251;87629;SANTA TEREZA;RS;8
4317301;88498;SANTA VITÓRIA DO PALMAR;RS;5607
4317509;88536;SANTO ÂNGELO;RS;194
4317558;87645;SANTO ANTÔNIO DO PALMA;RS;2
4317608;88552;SANTO ANTÔNIO DA PATRULHA;RS;11557
4317707;88579;SANTO ANTÔNIO DAS MISSÕES;RS;1539
4317756;87661;SANTO ANTÔNIO DO PLANALTO;RS;24
4317806;88595;SANTO AUGUSTO;RS;4
4317905;88617;SANTO CRISTO;RS;41
4317954;87688;SANTO EXPEDITO DO SUL;RS;1
4318200;88676;SÃO FRANCISCO DE PAULA;RS;217
4318408;88714;SÃO JERÔNIMO;RS;4877
4318424;84859;SÃO JOÃO DA URTIGA;RS;3
4318465;85588;SÃO JOSÉ DO HERVAL;RS;8
4318507;88730;SÃO JOSÉ DO NORTE;RS;4597
4318606;88757;SÃO JOSÉ DO OURO;RS;2
4318614;89460;SÃO JOSÉ DO SUL;RS;108
4318622;87726;SÃO JOSÉ DOS AUSENTES;RS;2
4318804;88790;SÃO LOURENÇO DO SUL;RS;9481
4318903;88811;SÃO LUIZ GONZAGA;RS;631
4319158;85480;SÃO MIGUEL DAS MISSÕES;RS;1361
4319208;88870;SÃO NICOLAU;RS;1
4319307;88897;SÃO PAULO DAS MISSÕES;RS;917
4319356;87807;SÃO PEDRO DA SERRA;RS;845
4319372;87823;SÃO PEDRO DO BUTIÁ;RS;172
4319752;85383;SÃO VENDELINO;RS;31
4320107;89036;SARANDI;RS;2
4320206;89052;SEBERI;RS;155
4320305;89079;SELBACH;RS;84
4320321;88765;SENADOR SALGADO FILHO;RS;439
4320354;87882;SENTINELA DO SUL;RS;1019
4320453;87904;SÉRIO;RS;522
4320503;89117;SERTÃO;RS;8
4320552;87920;SERTÃO SANTANA;RS;2223
4320800;89192;SOLEDADE;RS;53
4320859;88722;TABAÍ;RS;930
4320909;89214;TAPEJARA;RS;2616
4321006;89230;TAPERA;RS;23
4321105;89257;TAPES;RS;3506
4321204;89273;TAQUARA;RS;501
4321303;89290;TAQUARI;RS;1269
4321329;85669;TAQUARUÇU DO SUL;RS;50
4321352;89710;TAVARES;RS;2105
4321436;85162;TERRA DE AREIA;RS;3266
4321451;98213;TEUTÔNIA;RS;4984
4321469;89508;TIO HUGO;RS;71
4321501;89338;TORRES;RS;9627
4321600;89354;TRAMANDAÍ;RS;12095
4321626;87980;TRAVESSEIRO;RS;700
4321634;84743;TRÊS ARROIOS;RS;1
4321667;85367;TRÊS CACHOEIRAS;RS;2973
4321832;88005;TRÊS FORQUILHAS;RS;1161
4321956;85006;TRINDADE DO SUL;RS;1
4322004;89435;TRIUNFO;RS;1896
4322152;84840;TUNAS;RS;29
4322202;89478;TUPANCIRETÃ;RS;3
4322251;85723;TUPANDI;RS;139
4322327;88501;TURUÇU;RS;1211
4322343;88609;UBIRETAMA;RS;39
4322525;88668;VALE VERDE;RS;473
4322608;89559;VENÂNCIO AIRES;RS;104
4322905;89613;VIADUTOS;RS;3
4323002;89630;VIAMÃO;RS;15810
4323200;89699;VICTOR GRAEFF;RS;31
4323358;88749;VILA LÂNGARO;RS;36
4323408;85642;VILA MARIA;RS;5
4323507;85600;VISTA ALEGRE;RS;50
4323754;88129;VITÓRIA DAS MISSÕES;RS;435
4323770;89524;WESTFÁLIA;RS;616
4323804;88145;XANGRI-LÁ;RS;8360
5000203;90034;ÁGUA CLARA;MS;1269
5000252;55018;ALCINÓPOLIS;MS;637
5000609;90115;AMAMBAI;MS;4462
5000708;90131;ANASTÁCIO;MS;2546
5000807;90158;ANAURILÂNDIA;MS;1179
5000856;91693;ANGÉLICA;MS;1216
5000906;90174;ANTÔNIO JOÃO;MS;1147
5001003;90190;APARECIDA DO TABOADO;MS;4123
5001102;90212;AQUIDAUANA;MS;7386
5001243;91715;ARAL MOREIRA;MS;1067
5001508;90298;BANDEIRANTES;MS;1169
5001904;90379;BATAGUASSU;MS;3301
5002001;90395;BATAYPORÃ;MS;1094
5002100;90417;BELA VISTA;MS;2869
5002159;98019;BODOQUENA;MS;825
5002209;90433;BONITO;MS;2375
5002308;90450;BRASILÂNDIA;MS;2372
5002407;90557;CAARAPÓ;MS;2238
5002605;90492;CAMAPUÃ;MS;1915
5002704;90514;CAMPO GRANDE;MS;94623
5002803;90530;CARACOL;MS;533
5002902;90573;CASSILÂNDIA;MS;2931
5002951;91782;CHAPADÃO DO SUL;MS;3166
5003108;90611;CORGUINHO;MS;1053
5003157;98590;CORONEL SAPUCAIA;MS;1015
5003207;90638;CORUMBÁ;MS;8031
5003256;98035;COSTA RICA;MS;2318
5003306;90654;COXIM;MS;3693
5003454;91758;DEODÁPOLIS;MS;1655
5003488;91804;DOIS IRMÃOS DO BURITI;MS;1125
5003504;98051;DOURADINA;MS;718
5003702;90735;DOURADOS;MS;28596
5003751;91731;ELDORADO;MS;1630
5003801;90751;FÁTIMA DO SUL;MS;3004
5003900;55069;FIGUEIRÃO;MS;536
5004007;90794;GLÓRIA DE DOURADOS;MS;1413
5004106;90816;GUIA LOPES DA LAGUNA;MS;1879
5004304;90859;IGUATEMI;MS;1185
5004403;90875;INOCÊNCIA;MS;975
5004502;90891;ITAPORÃ;MS;3031
5004601;98078;ITAQUIRAÍ;MS;1440
5004700;90930;IVINHEMA;MS;2955
5004809;55034;JAPORÃ;MS;263
5004908;90972;JARAGUARI;MS;596
5005004;90999;JARDIM;MS;4169
5005103;91014;JATEÍ;MS;553
5005152;91820;JUTI;MS;663
5005202;91030;LADÁRIO;MS;2082
5005251;55026;LAGUNA CARAPÃ;MS;483
5005400;91073;MARACAJU;MS;4362
5005608;91111;MIRANDA;MS;2422
5005681;91790;MUNDO NOVO;MS;1594
5005707;91138;NAVIRAÍ;MS;7229
5005806;91154;NIOAQUE;MS;1255
5006002;55000;NOVA ALVORADA DO SUL;MS;1806
5006200;91235;NOVA ANDRADINA;MS;6293
5006259;55042;NOVO HORIZONTE DO SUL;MS;291
5006275;55050;PARAÍSO DAS ÁGUAS;MS;365
5006309;91251;PARANAÍBA;MS;5774
5006358;91847;PARANHOS;MS;731
5006408;91278;PEDRO GOMES;MS;1014
5006606;91316;PONTA PORÃ;MS;8742
5006903;91375;PORTO MURTINHO;MS;1274
5007109;91413;RIBAS DO RIO PARDO;MS;1659
5007208;91430;RIO BRILHANTE;MS;3800
5007307;91456;RIO NEGRO;MS;693
5007406;91472;RIO VERDE DE MATO GROSSO;MS;2194
5007505;91499;ROCHEDO;MS;655
5007554;91863;SANTA RITA DO PARDO;MS;640
5007695;98094;SÃO GABRIEL DO OESTE;MS;2119
5007703;98132;SETE QUEDAS;MS;946
5007802;98116;SELVÍRIA;MS;1347
5007901;91570;SIDROLÂNDIA;MS;2925
5007935;91880;SONORA;MS;1331
5007950;98159;TACURU;MS;572
5007976;98175;TAQUARUSSU;MS;400
5008008;91596;TERENOS;MS;1699
5008305;91650;TRÊS LAGOAS;MS;18704
5008404;91901;VICENTINA;MS;812
5100102;90018;ACORIZAL;MT;934
5100201;91910;ÁGUA BOA;MT;4477
5100250;89877;ALTA FLORESTA;MT;7836
5100300;90050;ALTO ARAGUAIA;MT;2033
5100409;90077;ALTO GARÇAS;MT;14
5100508;90093;ALTO PARAGUAI;MT;822
5100607;98612;ALTO TAQUARI;MT;13760
5100805;90263;APIACÁS;MT;2
5101001;98639;ARAGUAIANA;MT;716
5101209;90239;ARAGUAINHA;MT;1
5101258;89893;ARAPUTANGA;MT;2771
5101308;90255;ARENÁPOLIS;MT;5
5101407;90271;ARIPUANÃ;MT;23
5101605;90310;BARÃO DE MELGAÇO;MT;504
5101704;90336;BARRA DO BUGRES;MT;3696
5101803;90352;BARRA DO GARÇAS;MT;10885
5101852;90905;BOM JESUS DO ARAGUAIA;MT;813
5101902;90468;BRASNORTE;MT;2019
5102504;90476;CÁCERES;MT;11210
5102603;98655;CAMPINÁPOLIS;MT;60
5102637;90484;CAMPO NOVO DO PARECIS;MT;4718
5102678;90506;CAMPO VERDE;MT;5791
5102686;90743;CAMPOS DE JÚLIO;MT;52
5102702;91936;CANARANA;MT;3426
5102793;90760;CARLINDA;MT;965
5102850;90549;CASTANHEIRA;MT;787
5103007;90590;CHAPADA DOS GUIMARÃES;MT;10080
5103056;90522;CLÁUDIA;MT;12
5103106;98671;COCALINHO;MT;22
5103205;89796;COLÍDER;MT;2822
5103254;89788;COLNIZA;MT;6
5103304;99015;COMODORO;MT;2194
5103353;90280;CONFRESA;MT;4435
5103361;91006;CONQUISTA D'OESTE;MT;239
5103379;90425;COTRIGUAÇU;MT;13
5103403;90670;CUIABÁ;MT;69330
5103437;89800;CURVELÂNDIA;MT;447
5103452;98337;DENISE;MT;9
5103502;90697;DIAMANTINO;MT;2974
5103601;90719;DOM AQUINO;MT;40
5103700;90786;FELIZ NATAL;MT;1245
5103809;99031;FIGUEIRÓPOLIS D'OESTE;MT;7
5103858;90824;GAÚCHA DO NORTE;MT;41
5103908;90778;GENERAL CARNEIRO;MT;733
5103957;90204;GLÓRIA D'OESTE;MT;363
5104104;99058;GUARANTÃ DO NORTE;MT;4651
5104203;90832;GUIRATINGA;MT;2211
5104500;99074;INDIAVAÍ;MT;16
5104526;91081;IPIRANGA DO NORTE;MT;660
5104542;91103;ITANHANGÁ;MT;432
5104559;98698;ITAÚBA;MT;1
5104609;90913;ITIQUIRA;MT;177
5104807;90956;JACIARA;MT;2916
5104906;90565;JANGADA;MT;704
5105002;89915;JAURU;MT;13
5105101;98191;JUARA;MT;4174
5105150;98310;JUÍNA;MT;5618
5105176;90581;JURUENA;MT;1104
5105200;91898;JUSCIMEIRA;MT;1911
5105234;90301;LAMBARI D'OESTE;MT;437
5105259;90603;LUCAS DO RIO VERDE;MT;11977
5105309;91057;LUCIARA;MT;3
5105507;91090;VILA BELA DA SANTÍSSIMA TRINDADE;MT;413
5105580;98710;MARCELÂNDIA;MT;11
5105606;90620;MATUPÁ;MT;1350
5105622;91774;MIRASSOL D'OESTE;MT;20489
5105903;91170;NOBRES;MT;2783
5106000;91197;NORTELÂNDIA;MT;10
5106109;91219;NOSSA SENHORA DO LIVRAMENTO;MT;1084
5106158;90387;NOVA BANDEIRANTES;MT;143
5106174;90964;NOVA NAZARÉ;MT;49
5106182;90867;NOVA LACERDA;MT;828
5106190;89826;NOVA SANTA HELENA;MT;3
5106208;89818;NOVA BRASILÂNDIA;MT;95
5106216;98752;NOVA CANAÃ DO NORTE;MT;1667
5106224;90646;NOVA MUTUM;MT;8108
5106232;98736;NOVA OLÍMPIA;MT;2084
5106240;90883;NOVA UBIRATÃ;MT;1525
5106257;91952;NOVA XAVANTINA;MT;3114
5106265;90808;NOVO MUNDO;MT;7
5106273;98795;NOVO HORIZONTE DO NORTE;MT;330
5106281;98779;NOVO SÃO JOAQUIM;MT;9
5106299;98833;PARANAÍTA;MT;1003
5106307;89834;PARANATINGA;MT;4041
5106372;91812;PEDRA PRETA;MT;2478
5106422;98817;PEIXOTO DE AZEVEDO;MT;2532
5106455;90344;PLANALTO DA SERRA;MT;22
5106505;91294;POCONÉ;MT;3723
5106653;90700;PONTAL DO ARAGUAIA;MT;931
5106703;91332;PONTE BRANCA;MT;9
5106752;89990;PONTES E LACERDA;MT;10281
5106778;98850;PORTO ALEGRE DO NORTE;MT;4
5106802;91359;PORTO DOS GAÚCHOS;MT;889
5106828;98876;PORTO ESPERIDIÃO;MT;931
5107008;91391;POXORÉU;MT;62
5107040;98892;PRIMAVERA DO LESTE;MT;13160
5107065;90069;QUERÊNCIA;MT;3409
5107107;89931;SÃO JOSÉ DOS QUATRO MARCOS;MT;2360
5107156;98914;RESERVA DO CABAÇAL;MT;5
5107180;90662;RIBEIRÃO CASCALHEIRA;MT;1694
5107198;90441;RIBEIRÃOZINHO;MT;2
5107206;89958;RIO BRANCO;MT;605
5107248;90107;SANTA CARMEM;MT;1
5107263;90328;SANTO AFONSO;MT;6
5107297;90026;SÃO JOSÉ DO POVO;MT;309
5107305;91995;SÃO JOSÉ DO RIO CLARO;MT;2151
5107354;90247;SÃO JOSÉ DO XINGU;MT;30
5107404;90409;SÃO PEDRO DA CIPA;MT;105
5107578;89960;RONDOLÂNDIA;MT;270
5107602;91510;RONDONÓPOLIS;MT;47605
5107701;91537;ROSÁRIO OESTE;MT;3676
5107743;90980;SANTA CRUZ DO XINGU;MT;4
5107750;89974;SALTO DO CÉU;MT;314
5107768;91049;SANTA RITA DO TRIVELATO;MT;578
5107792;89843;SANTO ANTÔNIO DO LESTE;MT;3
5107800;91553;SANTO ANTÔNIO DO LEVERGER;MT;5405
5107859;91839;SÃO FÉLIX DO ARAGUAIA;MT;933
5107875;90727;SAPEZAL;MT;25
5107909;89850;SINOP;MT;23748
5107925;98930;SORRISO;MT;14661
5107941;90220;TABAPORÃ;MT;1397
5107958;91855;TANGARÁ DA SERRA;MT;18156
5108006;90689;TAPURAH;MT;3574
5108055;98957;TERRA NOVA DO NORTE;MT;873
5108105;91618;TESOURO;MT;3
5108204;91634;TORIXORÉU;MT;749
5108303;90840;UNIÃO DO SUL;MT;10
5108352;91022;VALE DE SÃO DOMINGOS;MT;2665
5108402;91677;VÁRZEA GRANDE;MT;24819
5108501;98973;VERA;MT;1533
5108600;98990;VILA RICA;MT;1718
5108808;90140;NOVA GUARITA;MT;6
5108907;90123;NOVA MARINGÁ;MT;14
5108956;90360;NOVA MONTE VERDE;MT;748
5200050;93360;ABADIA DE GOIÁS;GO;3846
5200100;92010;ABADIÂNIA;GO;2025
5200134;96458;ACREÚNA;GO;3394
5200159;96911;ADELÂNDIA;GO;437
5200175;96938;ÁGUA FRIA DE GOIÁS;GO;635
5200209;92037;ÁGUA LIMPA;GO;367
5200258;93343;ÁGUAS LINDAS DE GOIÁS;GO;18665
5200308;92053;ALEXÂNIA;GO;3766
5200506;92096;ALOÂNDIA;GO;442
5200555;92940;ALTO HORIZONTE;GO;707
5200605;92118;ALTO PARAÍSO DE GOIÁS;GO;1415
5200803;92150;ALVORADA DO NORTE;GO;1641
5200829;93386;AMARALINA;GO;403
5200852;96610;AMERICANO DO BRASIL;GO;839
5200902;92177;AMORINÓPOLIS;GO;680
5201108;92215;ANÁPOLIS;GO;46794
5201207;92231;ANHANGÜERA;GO;241
5201306;92258;ANICUNS;GO;4289
5201405;92274;APARECIDA DE GOIÂNIA;GO;53922
5201454;93009;APARECIDA DO RIO DOCE;GO;422
5201504;92290;APORÉ;GO;684
5201603;92312;ARAÇU;GO;642
5201702;92339;ARAGARÇAS;GO;2462
5201801;92355;ARAGOIÂNIA;GO;2782
5202155;96695;ARAGUAPAZ;GO;1135
5202353;96717;ARENÓPOLIS;GO;434
5202502;92495;ARUANÃ;GO;2367
5202601;92517;AURILÂNDIA;GO;647
5202809;92550;AVELINÓPOLIS;GO;435
5203104;92614;BALIZA;GO;289
5203203;92630;BARRO ALTO;GO;1698
5203302;92657;BELA VISTA DE GOIÁS;GO;4538
5203401;92673;BOM JARDIM DE GOIÁS;GO;1398
5203500;92690;BOM JESUS DE GOIÁS;GO;2804
5203559;92029;BONFINÓPOLIS;GO;1368
5203575;93408;BONÓPOLIS;GO;518
5203609;92711;BRAZABRANTES;GO;783
5203807;92754;BRITÂNIA;GO;1379
5203906;92770;BURITI ALEGRE;GO;2236
5203939;93106;BURITI DE GOIÁS;GO;599
5203962;93262;BURITINÓPOLIS;GO;561
5204003;92797;CABECEIRAS;GO;1166
5204102;92819;CACHOEIRA ALTA;GO;2738
5204201;92835;CACHOEIRA DE GOIÁS;GO;244
5204250;96733;CACHOEIRA DOURADA;GO;1816
5204300;92851;CAÇU;GO;1703
5204409;92878;CAIAPÔNIA;GO;2322
5204508;92894;CALDAS NOVAS;GO;17604
5204557;93122;CALDAZINHA;GO;502
5204607;92916;CAMPESTRE DE GOIÁS;GO;361
5204656;96873;CAMPINAÇU;GO;642
5204706;92932;CAMPINORTE;GO;1889
5204805;92959;CAMPO ALEGRE DE GOIÁS;GO;1060
5204854;93580;CAMPO LIMPO DE GOIÁS;GO;748
5204904;92975;CAMPOS BELOS;GO;3036
5204953;92061;CAMPOS VERDES;GO;905
5205000;92991;CARMO DO RIO VERDE;GO;1609
5205059;92967;CASTELÂNDIA;GO;578
5205109;93017;CATALÃO;GO;16302
5205208;93033;CATURAÍ;GO;816
5205307;93050;CAVALCANTE;GO;1023
5205406;93076;CERES;GO;4487
5205455;92100;CEZARINA;GO;1235
5205471;92924;CHAPADÃO DO CÉU;GO;1732
5205497;93025;CIDADE OCIDENTAL;GO;9026
5205513;92886;COCALZINHO DE GOIÁS;GO;2663
5205521;92126;COLINAS DO SUL;GO;557
5205703;93157;CÓRREGO DO OURO;GO;537
5205802;93173;CORUMBÁ DE GOIÁS;GO;1213
5205901;93190;CORUMBAÍBA;GO;1364
5206206;93254;CRISTALINA;GO;5472
5206305;93270;CRISTIANÓPOLIS;GO;717
5206404;93297;CRIXÁS;GO;2005
5206503;93319;CROMÍNIA;GO;640
5206602;93335;CUMARI;GO;571
5206701;93351;DAMIANÓPOLIS;GO;583
5206800;93378;DAMOLÂNDIA;GO;471
5206909;93394;DAVINÓPOLIS;GO;358
5207105;93432;DIORAMA;GO;384
5207253;96750;DOVERLÂNDIA;GO;1005
5207352;92207;EDEALINA;GO;614
5207402;93491;EDÉIA;GO;1616
5207501;93513;ESTRELA DO NORTE;GO;747
5207535;92223;FAINA;GO;870
5207600;93530;FAZENDA NOVA;GO;1053
5207808;93572;FIRMINÓPOLIS;GO;1454
5207907;93599;FLORES DE GOIÁS;GO;908
5208004;93610;FORMOSA;GO;12078
5208103;93637;FORMOSO;GO;937
5208152;93564;GAMELEIRA DE GOIÁS;GO;381
5208301;93092;DIVINÓPOLIS DE GOIÁS;GO;842
5208400;93670;GOIANÁPOLIS;GO;1619
5208509;93696;GOIANDIRA;GO;1076
5208608;93718;GOIANÉSIA;GO;9086
5208707;93734;GOIÂNIA;GO;156591
5208806;93750;GOIANIRA;GO;12635
5208905;93777;GOIÁS;GO;3818
5209101;93793;GOIATUBA;GO;5216
5209150;92266;GOUVELÂNDIA;GO;709
5209200;93815;GUAPÓ;GO;2365
5209291;93149;GUARAÍTA;GO;266
5209408;93831;GUARANI DE GOIÁS;GO;304
5209457;92860;GUARINOS;GO;231
5209606;93874;HEITORAÍ;GO;538
5209705;93890;HIDROLÂNDIA;GO;4901
5209804;93912;HIDROLINA;GO;742
5209903;93939;IACIARA;GO;1890
5209937;93165;INACIOLÂNDIA;GO;921
5209952;96814;INDIARA;GO;1946
5210000;93955;INHUMAS;GO;7421
5210109;93971;IPAMERI;GO;4050
5210158;93548;IPIRANGA DE GOIÁS;GO;583
5210208;93998;IPORÁ;GO;5695
5210307;94013;ISRAELÂNDIA;GO;554
5210406;94030;ITABERAÍ;GO;6144
5210562;92282;ITAGUARI;GO;1034
5210604;94072;ITAGUARU;GO;806
5210802;94110;ITAJÁ;GO;684
5210901;94137;ITAPACI;GO;3301
5211008;94153;ITAPIRAPUÃ;GO;1576
5211206;94196;ITAPURANGA;GO;3963
5211305;94218;ITARUMÃ;GO;722
5211404;94234;ITAUÇU;GO;1272
5211503;94250;ITUMBIARA;GO;15150
5211602;94277;IVOLÂNDIA;GO;343
5211701;94293;JANDAIA;GO;1226
5211800;94315;JARAGUÁ;GO;6315
5211909;94331;JATAÍ;GO;14555
5212006;94358;JAUPACI;GO;601
5212055;92983;JESÚPOLIS;GO;426
5212105;94374;JOVIÂNIA;GO;1478
5212204;94390;JUSSARA;GO;3435
